correct,score,date,matrix,text,name
8,142,2023-08-05,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 125 8/9:
Rarity: 142
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,173,2023-08-05,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 125 8/9:
Rarity: 173
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,251,2023-08-05,"[[true, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 125 7/9:
Rarity: 251
🟩🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Messed up with McCovey and Barry bonds.",Cliff
4,556,2023-08-06,"[[true, false, false], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 126 4/9:
Rarity: 556
🟩⬜️⬜️
⬜️⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
3,601,2023-08-06,"[[false, false, false], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 126 3/9:
Rarity: 601
⬜️⬜️⬜️
⬜️⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref
Awful",Cliff
7,329,2023-08-06,"[[true, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 126 7/9:
Rarity: 329
🟩🟩🟩
⬜️🟩⬜️
🟩🟩🟩",Will
6,384,2023-08-06,"[[false, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 126 6/9:
Rarity: 384
⬜️🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,315,2023-08-06,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 126 7/9:
Rarity: 315
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,423,2023-08-07,"[[true, true, true], [false, true, true], [false, false, true]]","⚾️ Immaculate Grid 127 6/9:
Rarity: 423
🟩🟩🟩
⬜️🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,338,2023-08-07,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 127 7/9:
Rarity: 338
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,417,2023-08-07,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 127 7/9:
Rarity: 417
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,577,2023-08-07,"[[true, false, true], [false, false, true], [false, true, false]]","⚾️ Immaculate Grid 127 4/9:
Rarity: 577
🟩⬜️🟩
⬜️⬜️🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Didn’t spend too much time on it",Cliff
7,389,2023-08-07,"[[true, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 127 7/9:
Rarity: 389
🟩🟩🟩
🟩⬜️🟩
⬜️🟩🟩
Embarrassingly could not get the middle square ",Will
4,574,2023-08-08,"[[true, false, false], [true, false, false], [true, false, true]]","⚾️ Immaculate Grid 128 4/9:
Rarity: 574
🟩⬜️⬜️
🟩⬜️⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,507,2023-08-08,"[[true, false, false], [false, true, true], [true, false, true]]","⚾️ Immaculate Grid 128 5/9:
Rarity: 507
🟩⬜️⬜️
⬜️🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,400,2023-08-08,"[[true, false, false], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 128 6/9:
Rarity: 400
🟩⬜️⬜️
🟩⬜️🟩
🟩🟩🟩",Will
8,173,2023-08-08,"[[true, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 128 8/9:
Rarity: 173
🟩🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,393,2023-08-08,"[[true, false, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 128 7/9:
Rarity: 393
🟩⬜️⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,537,2023-08-09,"[[false, false, true], [true, false, false], [true, true, true]]","⚾️ Immaculate Grid 129 5/9:
Rarity: 537
⬜️⬜️🟩
🟩⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,562,2023-08-09,"[[true, false, true], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 129 5/9:
Rarity: 562
🟩⬜️🟩
⬜️⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,574,2023-08-09,"[[true, false, true], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 129 5/9:
Rarity: 574
🟩⬜️🟩
⬜️⬜️⬜️
🟩🟩🟩",Will
8,260,2023-08-09,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 129 8/9:
Rarity: 260
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,452,2023-08-09,"[[true, true, true], [false, false, false], [true, false, true]]","⚾️ Immaculate Grid 129 5/9:
Rarity: 452
🟩🟩🟩
⬜️⬜️⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
1,825,2023-08-10,"[[false, false, false], [false, false, true], [false, false, false]]","⚾️ Immaculate Grid 130 1/9:
Rarity: 825
⬜️⬜️⬜️
⬜️⬜️🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref
Worst ever",Cliff
3,693,2023-08-10,"[[false, true, true], [false, false, false], [false, false, true]]","⚾️ Immaculate Grid 130 3/9:
Rarity: 693
⬜️🟩🟩
⬜️⬜️⬜️
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,544,2023-08-10,"[[true, true, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 130 5/9:
Rarity: 544
🟩🟩🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
2,728,2023-08-10,"[[false, false, true], [false, false, false], [false, false, true]]","⚾️ Immaculate Grid 130 2/9:
Rarity: 728
⬜️⬜️🟩
⬜️⬜️⬜️
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
4,608,2023-08-10,"[[false, true, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 130 4/9:
Rarity: 608
⬜️🟩🟩
⬜️⬜️🟩
⬜️⬜️🟩",Will
2,742,2023-08-11,"[[false, false, false], [false, true, true], [false, false, false]]","⚾️ Immaculate Grid 131 2/9:
Rarity: 742
⬜️⬜️⬜️
⬜️🟩🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
2,736,2023-08-11,"[[false, false, true], [false, true, false], [false, false, false]]","⚾️ Immaculate Grid 131 2/9:
Rarity: 736
⬜️⬜️🟩
⬜️🟩⬜️
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Weirdly bad today",Keith
4,510,2023-08-11,"[[false, true, true], [false, true, false], [false, true, false]]","⚾️ Immaculate Grid 131 4/9:
Rarity: 510
⬜️🟩🟩
⬜️🟩⬜️
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,187,2023-08-12,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 132 9/9:
Rarity: 187
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,348,2023-08-12,"[[true, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 132 7/9:
Rarity: 348
🟩🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,166,2023-08-12,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 132 9/9:
Rarity: 166
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref
Easy
Could have done better but wimped out",Cliff
7,421,2023-08-12,"[[true, true, true], [true, false, true], [true, true, false]]","⚾️ Immaculate Grid 132 7/9:
Rarity: 421
🟩🟩🟩
🟩⬜️🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,429,2023-08-13,"[[true, true, true], [false, true, true], [false, false, true]]","⚾️ Immaculate Grid 133 6/9:
Rarity: 429
🟩🟩🟩
⬜️🟩🟩
⬜️⬜️🟩",Will
4,531,2023-08-13,"[[false, true, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 133 4/9:
Rarity: 531
⬜️🟩🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Did terrible.",Cliff
4,619,2023-08-13,"[[false, false, true], [false, true, true], [false, false, true]]","⚾️ Immaculate Grid 133 4/9:
Rarity: 619
⬜️⬜️🟩
⬜️🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,362,2023-08-13,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 133 7/9:
Rarity: 362
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,422,2023-08-14,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 134 7/9:
Rarity: 422
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,425,2023-08-14,"[[true, true, true], [false, false, false], [true, false, true]]","⚾️ Immaculate Grid 134 5/9:
Rarity: 425
🟩🟩🟩
⬜️⬜️⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,508,2023-08-14,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 134 6/9:
Rarity: 508
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,443,2023-08-15,"[[true, false, false], [true, false, false], [true, true, true]]","⚾️ Immaculate Grid 135 5/9:
Rarity: 443
🟩⬜️⬜️
🟩⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,459,2023-08-15,"[[false, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 135 7/9:
Rarity: 459
⬜️🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,390,2023-08-15,"[[false, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 135 6/9:
Rarity: 390
⬜️🟩🟩
🟩⬜️🟩
⬜️🟩🟩",Will
5,543,2023-08-15,"[[false, false, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 135 5/9:
Rarity: 543
⬜️⬜️🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,418,2023-08-15,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 135 7/9:
Rarity: 418
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
4,561,2023-08-16,"[[false, true, false], [false, true, true], [true, false, false]]","⚾️ Immaculate Grid 136 4/9:
Rarity: 561
⬜️🟩⬜️
⬜️🟩🟩
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,439,2023-08-16,"[[true, false, true], [false, true, true], [false, false, true]]","⚾️ Immaculate Grid 136 5/9:
Rarity: 439
🟩⬜️🟩
⬜️🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
3,672,2023-08-16,"[[true, false, false], [false, false, true], [true, false, false]]","⚾️ Immaculate Grid 136 3/9:
Rarity: 672
🟩⬜️⬜️
⬜️⬜️🟩
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,477,2023-08-17,"[[false, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 137 5/9:
Rarity: 477
⬜️⬜️🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,451,2023-08-17,"[[false, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 137 5/9:
Rarity: 451
⬜️⬜️🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,344,2023-08-17,"[[false, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 137 6/9:
Rarity: 344
⬜️🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,427,2023-08-17,"[[true, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 137 6/9:
Rarity: 427
🟩⬜️🟩
⬜️⬜️🟩
🟩🟩🟩",Will
7,291,2023-08-18,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 138 7/9:
Rarity: 291
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,604,2023-08-18,"[[false, false, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 138 4/9:
Rarity: 604
⬜️⬜️🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,324,2023-08-18,"[[false, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 138 6/9:
Rarity: 324
⬜️⬜️🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,276,2023-08-19,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 139 7/9:
Rarity: 276
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,154,2023-08-19,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 139 9/9:
Rarity: 154
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
5,479,2023-08-19,"[[true, true, false], [true, true, false], [true, false, false]]","⚾️ Immaculate Grid 139 5/9:
Rarity: 479
🟩🟩⬜️
🟩🟩⬜️
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,307,2023-08-19,"[[true, true, true], [true, true, true], [false, true, false]]","⚾️ Immaculate Grid 139 7/9:
Rarity: 307
🟩🟩🟩
🟩🟩🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,317,2023-08-19,"[[true, true, true], [true, true, true], [false, true, false]]","⚾️ Immaculate Grid 139 7/9:
Rarity: 317
🟩🟩🟩
🟩🟩🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,501,2023-08-20,"[[true, true, false], [true, false, false], [true, false, true]]","⚾️ Immaculate Grid 140 5/9:
Rarity: 501
🟩🟩⬜️
🟩⬜️⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,567,2023-08-20,"[[false, false, false], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 140 4/9:
Rarity: 567
⬜️⬜️⬜️
🟩🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,423,2023-08-20,"[[false, false, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 140 6/9:
Rarity: 423
⬜️⬜️🟩
🟩🟩🟩
🟩⬜️🟩",Will
5,417,2023-08-21,"[[true, false, true], [true, false, false], [true, false, true]]","⚾️ Immaculate Grid 141 5/9:
Rarity: 417
🟩⬜️🟩
🟩⬜️⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
4,582,2023-08-21,"[[false, false, false], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 141 4/9:
Rarity: 582
⬜️⬜️⬜️
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,497,2023-08-21,"[[false, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 141 5/9:
Rarity: 497
⬜️⬜️🟩
🟩⬜️🟩
🟩⬜️🟩",Will
5,474,2023-08-21,"[[true, false, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 141 5/9:
Rarity: 474
🟩⬜️🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,380,2023-08-22,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 142 7/9:
Rarity: 380
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,336,2023-08-22,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 142 7/9:
Rarity: 336
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,445,2023-08-22,"[[false, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 142 6/9:
Rarity: 445
⬜️⬜️🟩
⬜️🟩🟩
🟩🟩🟩",Will
6,374,2023-08-22,"[[true, false, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 142 6/9:
Rarity: 374
🟩⬜️🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,508,2023-08-23,"[[true, false, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 143 6/9:
Rarity: 508
🟩⬜️🟩
🟩🟩🟩
⬜️⬜️🟩",Will
4,562,2023-08-23,"[[false, false, false], [true, true, false], [true, false, true]]","⚾️ Immaculate Grid 143 4/9:
Rarity: 562
⬜️⬜️⬜️
🟩🟩⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
3,680,2023-08-24,"[[false, false, false], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 144 3/9:
Rarity: 680
⬜️⬜️⬜️
⬜️⬜️🟩
⬜️🟩🟩
Nothing going",Will
2,751,2023-08-24,"[[false, false, true], [false, false, true], [false, false, false]]","⚾️ Immaculate Grid 144 2/9:
Rarity: 751
⬜️⬜️🟩
⬜️⬜️🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
3,678,2023-08-24,"[[false, false, false], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 144 3/9:
Rarity: 678
⬜️⬜️⬜️
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,533,2023-08-24,"[[false, true, false], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 144 5/9:
Rarity: 533
⬜️🟩⬜️
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,320,2023-08-25,"[[true, true, false], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 145 7/9:
Rarity: 320
🟩🟩⬜️
⬜️🟩🟩
🟩🟩🟩
Not me",Will
